support,opposition,modal_regime,seed_disagreement,symmetric_fixed_point,lambda_symmetric,lambda_antisymmetric,symmetric_fixed_stable,n_collapse,n_equilibrium,n_lock_in,n_oscillation,n_unresolved,regime_transition_candidate,bifurcation_candidate
-2.5,2.0,collapse,False,0.0893789056,0.1627806337,0.1627806337,True,7,0,0,0,0,True,False
-2.5,2.25,collapse,False,0.0872844258,0.1394152459,0.1792481733,True,7,0,0,0,0,True,False
-2.5,2.5,collapse,False,0.0853328510,0.1170767334,0.1951278890,True,7,0,0,0,0,True,False
-2.5,2.75,collapse,False,0.0835076532,0.0956676564,0.2104688440,True,7,0,0,0,0,True,False
-2.5,3.0,collapse,False,0.0817949643,0.0751045481,0.2253136443,True,7,0,0,0,0,True,False
-2.5,3.25,collapse,False,0.0801830363,0.0553152877,0.2396995802,True,7,0,0,0,0,True,False
-2.5,3.5,collapse,False,0.0786618322,0.0362370742,0.2536595193,True,7,0,0,0,0,False,False
-2.5,3.75,collapse,False,0.0772227106,0.0178148409,0.2672226135,True,7,0,0,0,0,False,False
-2.5,4.0,collapse,False,0.0758581800,0.0000000000,0.2804148662,True,7,0,0,0,0,False,False
-2.5,4.25,collapse,False,0.0745617046,-0.0172505642,0.2932595914,True,7,0,0,0,0,False,False
-2.5,4.5,collapse,False,0.0733275495,-0.0339753100,0.3057777901,True,7,0,0,0,0,False,False
-2.5,4.75,collapse,False,0.0721506563,-0.0502087044,0.3179884609,True,7,0,0,0,0,False,False
-2.5,5.0,collapse,False,0.0710265412,-0.0659817717,0.3299088584,True,7,0,0,0,0,False,False
-2.5,5.25,collapse,False,0.0699512121,-0.0813225501,0.3415547103,True,7,0,0,0,0,False,False
-2.5,5.5,collapse,False,0.0689211000,-0.0962564729,0.3529404006,True,7,0,0,0,0,False,False
-2.5,5.75,collapse,False,0.0679330014,-0.1108066903,0.3640791253,True,7,0,0,0,0,False,False
-2.5,6.0,collapse,False,0.0669840314,-0.1249943418,0.3749830255,True,7,0,0,0,0,False,False
-2.5,6.25,collapse,False,0.0660715823,-0.1388387887,0.3856633019,True,7,0,0,0,0,False,False
-2.5,6.5,collapse,False,0.0651932903,-0.1523578131,0.3961303139,True,7,0,0,0,0,False,False
-2.5,6.75,collapse,False,0.0643470061,-0.1655677895,0.4063936652,True,7,0,0,0,0,False,False
-2.5,7.0,collapse,False,0.0635307700,-0.1784838337,0.4164622787,True,7,0,0,0,0,False,False
-2.5,7.25,collapse,False,0.0627427905,-0.1911199314,0.4263444623,True,7,0,0,0,0,False,False
-2.5,7.5,collapse,False,0.0619814260,-0.2034890509,0.4360479662,True,7,0,0,0,0,False,False
-2.5,7.75,collapse,False,0.0612451687,-0.2156032424,0.4455800343,True,7,0,0,0,0,False,False
-2.5,8.0,collapse,False,0.0605326304,-0.2274737242,0.4549474484,True,7,0,0,0,0,False,False
-2.5,8.25,collapse,False,0.0598425308,-0.2391109598,0.4641565691,True,7,0,0,0,0,False,False
-2.5,8.5,collapse,False,0.0591736864,-0.2505247257,0.4732133708,True,7,0,0,0,0,False,False
-2.5,8.75,collapse,False,0.0585250014,-0.2617241715,0.4821234737,True,7,0,0,0,0,False,False
-2.5,9.0,collapse,False,0.0578954589,-0.2727178737,0.4908921727,True,7,0,0,0,0,False,False
-2.5,9.25,collapse,False,0.0572841144,-0.2835138842,0.4995244626,True,7,0,0,0,0,False,False
-2.5,9.5,collapse,False,0.0566900884,-0.2941197723,0.5080250613,True,7,0,0,0,0,False,False
-2.5,9.75,collapse,False,0.0561125612,-0.3045426644,0.5163984309,True,7,0,0,0,0,False,False
-2.5,10.0,collapse,False,0.0555507674,-0.3147892778,0.5246487964,True,7,0,0,0,0,False,False
-2.5,10.25,collapse,False,0.0550039916,-0.3248659529,0.5327801628,True,7,0,0,0,0,False,False
-2.5,10.5,collapse,False,0.0544715637,-0.3347786810,0.5407963309,True,7,0,0,0,0,False,False
-2.5,10.75,collapse,False,0.0539528559,-0.3445331302,0.5487009111,True,7,0,0,0,0,False,False
-2.5,11.0,collapse,False,0.0534472786,-0.3541346688,0.5564973368,True,7,0,0,0,0,False,False
-2.5,11.25,collapse,False,0.0529542778,-0.3635883866,0.5641888758,True,7,0,0,0,0,False,False
-2.5,11.5,collapse,False,0.0524733325,-0.3728991140,0.5717786415,True,7,0,0,0,0,False,False
-2.5,11.75,collapse,False,0.0520039516,-0.3820714400,0.5792696026,True,7,0,0,0,0,False,False
-2.5,12.0,collapse,False,0.0515456724,-0.3911097283,0.5866645925,True,7,0,0,0,0,False,False
-2.5,12.25,collapse,False,0.0510980578,-0.4000181320,0.5939663171,True,7,0,0,0,0,False,False
-2.5,12.5,collapse,False,0.0506606951,-0.4088006072,0.6011773636,True,7,0,0,0,0,False,False
-2.5,12.75,collapse,False,0.0502331939,-0.4174609260,0.6083002064,True,7,0,0,0,0,False,False
-2.5,13.0,collapse,False,0.0498151845,-0.4260026872,0.6153372148,True,7,0,0,0,0,False,False
-2.5,13.25,collapse,False,0.0494063169,-0.4344293277,0.6222906586,True,7,0,0,0,0,False,False
-2.5,13.5,collapse,False,0.0490062589,-0.4427441319,0.6291627137,True,7,0,0,0,0,False,False
-2.5,13.75,collapse,False,0.0486146953,-0.4509502406,0.6359554676,True,7,0,0,0,0,False,False
-2.5,14.0,collapse,False,0.0482313269,-0.4590506601,0.6426709242,True,7,0,0,0,0,False,False
-2.25,0.0,equilibrium,False,0.1752043677,0.5780311890,0.0000000000,True,0,7,0,0,0,True,False
-2.25,0.25,equilibrium,False,0.1622552319,0.5097317686,0.0339821179,True,0,7,0,0,0,False,False
-2.25,0.5,equilibrium,False,0.1522351401,0.4517086078,0.0645298011,True,0,7,0,0,0,False,False
-2.25,0.75,equilibrium,False,0.1440940397,0.4008255790,0.0924982105,True,0,7,0,0,0,False,False
-2.25,1.0,equilibrium,False,0.1372630184,0.3552656465,0.1184218822,True,0,7,0,0,0,True,False
-2.25,1.25,equilibrium,False,0.1313977733,0.3138640959,0.1426654981,True,0,7,0,0,0,True,False
-2.25,1.5,equilibrium,False,0.1262736460,0.2758215308,0.1654929185,True,0,7,0,0,0,True,False
-2.25,1.75,equilibrium,False,0.1217357841,0.2405614116,0.1871033202,True,0,7,0,0,0,True,False
-2.25,2.0,equilibrium,False,0.1176728879,0.2076519587,0.2076519587,True,0,7,0,0,0,True,False
-2.25,2.25,equilibrium,False,0.1140022701,0.1767600669,0.2272629431,True,0,7,0,0,0,True,False
-2.25,2.5,equilibrium,False,0.1106608287,0.1476225145,0.2460375242,True,0,7,0,0,0,True,False
-2.25,2.75,equilibrium,False,0.1075993251,0.1200271379,0.2640597034,True,0,7,0,0,0,True,False
-2.25,3.0,equilibrium,False,0.1047786113,0.0938000539,0.2814001618,True,0,7,0,0,0,True,False
-2.25,3.25,equilibrium,False,0.1021670594,0.0687967135,0.2981190919,True,0,7,0,0,0,True,False
-2.25,3.5,collapse,False,0.0997387600,0.0448954699,0.3142682892,True,7,0,0,0,0,True,False
-2.25,3.75,collapse,False,0.0974722300,0.0219928486,0.3298927290,True,7,0,0,0,0,True,False
-2.25,4.0,collapse,False,0.0953494649,0.0000000000,0.3450317778,True,7,0,0,0,0,True,False
-2.25,4.25,collapse,False,0.0933552315,-0.0211600081,0.3597201370,True,7,0,0,0,0,True,False
-2.25,4.5,collapse,False,0.0914765316,-0.0415542879,0.3739885908,True,7,0,0,0,0,True,False
-2.25,4.75,collapse,False,0.0897021887,-0.0612417796,0.3878646039,True,7,0,0,0,0,True,False
-2.25,5.0,collapse,False,0.0880225264,-0.0802745612,0.4013728062,True,7,0,0,0,0,True,False
-2.25,5.25,collapse,False,0.0864291134,-0.0986989022,0.4145353893,True,7,0,0,0,0,True,False
-2.25,5.5,collapse,False,0.0849145616,-0.1165561183,0.4273724337,True,7,0,0,0,0,True,False
-2.25,5.75,collapse,False,0.0834723624,-0.1338832725,0.4399021810,True,7,0,0,0,0,True,False
-2.25,6.0,collapse,False,0.0820967541,-0.1507137542,0.4521412626,True,7,0,0,0,0,False,False
-2.25,6.25,collapse,False,0.0807826134,-0.1670777612,0.4641048921,True,7,0,0,0,0,False,False
-2.25,6.5,collapse,False,0.0795253653,-0.1830027039,0.4758070302,True,7,0,0,0,0,False,False
-2.25,6.75,collapse,False,0.0783209091,-0.1985135468,0.4872605239,True,7,0,0,0,0,False,False
-2.25,7.0,collapse,False,0.0771655555,-0.2136330976,0.4984772278,True,7,0,0,0,0,False,False
-2.25,7.25,collapse,False,0.0760559744,-0.2283822553,0.5094681080,True,7,0,0,0,0,False,False
-2.25,7.5,collapse,False,0.0749891503,-0.2427802218,0.5202433324,True,7,0,0,0,0,False,False
-2.25,7.75,collapse,False,0.0739623446,-0.2568446855,0.5308123501,True,7,0,0,0,0,False,False
-2.25,8.0,collapse,False,0.0729730629,-0.2705919800,0.5411839600,True,7,0,0,0,0,False,False
-2.25,8.25,collapse,False,0.0720190279,-0.2840372218,0.5513663718,True,7,0,0,0,0,False,False
-2.25,8.5,collapse,False,0.0710981546,-0.2971944315,0.5613672596,True,7,0,0,0,0,False,False
-2.25,8.75,collapse,False,0.0702085302,-0.3100766393,0.5711938093,True,7,0,0,0,0,False,False
-2.25,9.0,collapse,False,0.0693483957,-0.3226959784,0.5808527610,True,7,0,0,0,0,False,False
-2.25,9.25,collapse,False,0.0685161300,-0.3350637670,0.5903504466,True,7,0,0,0,0,False,False
-2.25,9.5,collapse,False,0.0677102364,-0.3471905817,0.5996928229,True,7,0,0,0,0,False,False
-2.25,9.75,collapse,False,0.0669293304,-0.3590863220,0.6088855026,True,7,0,0,0,0,False,False
-2.25,10.0,collapse,False,0.0661721287,-0.3707602684,0.6179337806,True,7,0,0,0,0,False,False
-2.25,10.25,collapse,False,0.0654374399,-0.3822211335,0.6268426590,True,7,0,0,0,0,False,False
-2.25,10.5,collapse,False,0.0647241563,-0.3934771092,0.6356168686,True,7,0,0,0,0,False,False
-2.25,10.75,collapse,False,0.0640312460,-0.4045359074,0.6442608895,True,7,0,0,0,0,False,False
-2.25,11.0,collapse,False,0.0633577467,-0.4154047981,0.6527789685,True,7,0,0,0,0,False,False
-2.25,11.25,collapse,False,0.0627027592,-0.4260906433,0.6611751362,True,7,0,0,0,0,False,False
-2.25,11.5,collapse,False,0.0620654428,-0.4365999270,0.6694532214,True,7,0,0,0,0,False,False
-2.25,11.75,collapse,False,0.0614450097,-0.4469387836,0.6776168654,True,7,0,0,0,0,False,False
-2.25,12.0,collapse,False,0.0608407212,-0.4571130227,0.6856695341,True,7,0,0,0,0,False,False
-2.25,12.25,collapse,False,0.0602518837,-0.4671281525,0.6936145294,True,7,0,0,0,0,False,False
-2.25,12.5,collapse,False,0.0596778452,-0.4769894002,0.7014550003,True,7,0,0,0,0,False,False
-2.25,12.75,collapse,False,0.0591179920,-0.4867017316,0.7091939517,True,7,0,0,0,0,False,False
-2.25,13.0,collapse,False,0.0585717459,-0.4962698683,0.7168342542,True,7,0,0,0,0,False,False
-2.25,13.25,collapse,False,0.0580385615,-0.5056983039,0.7243786516,True,7,0,0,0,0,False,False
-2.25,13.5,collapse,False,0.0575179241,-0.5149913188,0.7318297688,True,7,0,0,0,0,False,False
-2.25,13.75,collapse,False,0.0570093470,-0.5241529934,0.7391901188,True,7,0,0,0,0,False,False
-2.25,14.0,collapse,False,0.0565123701,-0.5331872209,0.7464621093,True,7,0,0,0,0,False,False
-2.0,0.0,unresolved,False,0.4999960363,0.9999999999,0.0000000000,True,0,0,0,0,7,True,False
-2.0,0.25,equilibrium,False,0.2755151858,0.7485246307,0.0499016420,True,0,7,0,0,0,True,False
-2.0,0.5,equilibrium,False,0.2363601997,0.6317291949,0.0902470278,True,0,7,0,0,0,False,False
-2.0,0.75,equilibrium,False,0.2127006055,0.5442419383,0.1255942934,True,0,7,0,0,0,False,False
-2.0,1.0,equilibrium,False,0.1958460469,0.4724711184,0.1574903728,True,0,7,0,0,0,False,False
-2.0,1.25,equilibrium,False,0.1828484863,0.4108910228,0.1867686467,True,0,7,0,0,0,False,False
-2.0,1.5,equilibrium,False,0.1723362694,0.3565911992,0.2139547195,True,0,7,0,0,0,False,False
-2.0,1.75,equilibrium,False,0.1635570145,0.3078137645,0.2394107057,True,0,7,0,0,0,False,False
-2.0,2.0,equilibrium,False,0.1560530006,0.2634009232,0.2634009232,True,0,7,0,0,0,False,False
-2.0,2.25,equilibrium,False,0.1495250268,0.2225427631,0.2861264097,True,0,7,0,0,0,False,False
-2.0,2.5,equilibrium,False,0.1437668644,0.1846469296,0.3077448827,True,0,7,0,0,0,False,False
-2.0,2.75,equilibrium,False,0.1386304395,0.1492650510,0.3283831121,True,0,7,0,0,0,False,False
-2.0,3.0,equilibrium,False,0.1340059219,0.1160483348,0.3481450044,True,0,7,0,0,0,False,False
-2.0,3.25,equilibrium,False,0.1298096588,0.0847193335,0.3671171118,True,0,7,0,0,0,False,False
-2.0,3.5,equilibrium,False,0.1259765153,0.0550532165,0.3853725152,True,0,7,0,0,0,True,False
-2.0,3.75,equilibrium,False,0.1224548201,0.0268649093,0.4029736391,True,0,7,0,0,0,True,False
-2.0,4.0,equilibrium,False,0.1192029220,0.0000000000,0.4199743416,True,0,7,0,0,0,True,False
-2.0,4.25,equilibrium,False,0.1161867787,-0.0256718528,0.4364214975,True,0,7,0,0,0,True,False
-2.0,4.5,equilibrium,False,0.1133782265,-0.0502618021,0.4523562193,True,0,7,0,0,0,True,False
-2.0,4.75,equilibrium,False,0.1107537145,-0.0738654969,0.4678148138,True,0,7,0,0,0,True,False
-2.0,5.0,equilibrium,False,0.1082933599,-0.0965659081,0.4828295404,True,0,7,0,0,0,True,False
-2.0,5.25,equilibrium,False,0.1059802329,-0.1184355289,0.4974292215,True,0,7,0,0,0,True,False
-2.0,5.5,equilibrium,False,0.1037998067,-0.1395381102,0.5116397374,True,0,7,0,0,0,True,False
-2.0,5.75,equilibrium,False,0.1017395288,-0.1599300449,0.5254844332,True,0,7,0,0,0,True,False
-2.0,6.0,collapse,False,0.0997884840,-0.1796614849,0.5389844546,True,7,0,0,0,0,True,False
-2.0,6.25,collapse,False,0.0979371251,-0.1987772504,0.5521590290,True,7,0,0,0,0,True,False
-2.0,6.5,collapse,False,0.0961770572,-0.2173175772,0.5650257006,True,7,0,0,0,0,True,False
-2.0,6.75,collapse,False,0.0945008619,-0.2353187348,0.5776005308,True,7,0,0,0,0,True,False
-2.0,7.0,collapse,False,0.0929019542,-0.2528135432,0.5898982676,True,7,0,0,0,0,True,False
-2.0,7.25,collapse,False,0.0913744638,-0.2698318064,0.6019324912,True,7,0,0,0,0,True,False
-2.0,7.5,collapse,False,0.0899131376,-0.2864006785,0.6137157397,True,7,0,0,0,0,True,False
-2.0,7.75,collapse,False,0.0885132569,-0.3025449760,0.6252596171,True,7,0,0,0,0,True,False
-2.0,8.0,collapse,False,0.0871705691,-0.3182874440,0.6365748880,True,7,0,0,0,0,True,False
-2.0,8.25,collapse,False,0.0858812292,-0.3336489854,0.6476715600,True,7,0,0,0,0,True,False
-2.0,8.5,collapse,False,0.0846417500,-0.3486488587,0.6585589553,True,7,0,0,0,0,False,False
-2.0,8.75,collapse,False,0.0834489605,-0.3633048495,0.6692457753,True,7,0,0,0,0,False,False
-2.0,9.0,collapse,False,0.0822999689,-0.3776334200,0.6797401559,True,7,0,0,0,0,False,False
-2.0,9.25,collapse,False,0.0811921317,-0.3916498398,0.6900497177,True,7,0,0,0,0,False,False
-2.0,9.5,collapse,False,0.0801230268,-0.4053683007,0.7001816103,True,7,0,0,0,0,False,False
-2.0,9.75,collapse,False,0.0790904295,-0.4188020175,0.7101425515,True,7,0,0,0,0,False,False
-2.0,10.0,collapse,False,0.0780922924,-0.4319633178,0.7199388630,True,7,0,0,0,0,False,False
-2.0,10.25,collapse,False,0.0771267274,-0.4448637208,0.7295765020,True,7,0,0,0,0,False,False
-2.0,10.5,collapse,False,0.0761919897,-0.4575140079,0.7390610896,True,7,0,0,0,0,False,False
-2.0,10.75,collapse,False,0.0752864644,-0.4699242857,0.7483979366,True,7,0,0,0,0,False,False
-2.0,11.0,collapse,False,0.0744086538,-0.4821040423,0.7575920665,True,7,0,0,0,0,False,False
-2.0,11.25,collapse,False,0.0735571668,-0.4940621973,0.7666482373,True,7,0,0,0,0,False,False
-2.0,11.5,collapse,False,0.0727307090,-0.5058071475,0.7755709594,True,7,0,0,0,0,False,False
-2.0,11.75,collapse,False,0.0719280747,-0.5173468073,0.7843645143,True,7,0,0,0,0,False,False
-2.0,12.0,collapse,False,0.0711481384,-0.5286886461,0.7930329692,True,7,0,0,0,0,False,False
-2.0,12.25,collapse,False,0.0703898485,-0.5398397215,0.8015801926,True,7,0,0,0,0,False,False
-2.0,12.5,collapse,False,0.0696522212,-0.5508067092,0.8100098665,True,7,0,0,0,0,False,False
-2.0,12.75,collapse,False,0.0689343346,-0.5615959310,0.8183254995,True,7,0,0,0,0,False,False
-2.0,13.0,collapse,False,0.0682353238,-0.5722133795,0.8265304371,True,7,0,0,0,0,False,False
-2.0,13.25,collapse,False,0.0675543766,-0.5826647412,0.8346278725,True,7,0,0,0,0,False,False
-2.0,13.5,collapse,False,0.0668907293,-0.5929554169,0.8426208556,True,7,0,0,0,0,False,False
-2.0,13.75,collapse,False,0.0662436631,-0.6030905415,0.8505123022,True,7,0,0,0,0,False,False
-2.0,14.0,collapse,False,0.0656125003,-0.6130750010,0.8583050014,True,7,0,0,0,0,False,False
-1.75,0.0,equilibrium,False,0.8247956323,0.5780311890,0.0000000000,True,0,7,0,0,0,True,False
-1.75,0.25,equilibrium,False,0.7244848142,0.7485246307,0.0499016420,True,0,7,0,0,0,False,False
-1.75,0.5,equilibrium,False,0.5000000000,0.8750000000,0.1250000000,True,0,7,0,0,0,False,False
-1.75,0.75,equilibrium,False,0.3557914293,0.7449126365,0.1719029161,True,0,7,0,0,0,False,False
-1.75,1.0,equilibrium,False,0.2984723869,0.6281598635,0.2093866212,True,0,7,0,0,0,False,False
-1.75,1.25,equilibrium,False,0.2645352655,0.5350299867,0.2431954485,True,0,7,0,0,0,False,False
-1.75,1.5,equilibrium,False,0.2409005428,0.4571686783,0.2743012070,True,0,7,0,0,0,False,False
-1.75,1.75,equilibrium,False,0.2230052762,0.3898663267,0.3032293652,True,0,7,0,0,0,False,False
-1.75,2.0,equilibrium,False,0.2087442308,0.3303401538,0.3303401538,True,0,7,0,0,0,False,False
-1.75,2.25,equilibrium,False,0.1969783420,0.2768112808,0.3559002182,True,0,7,0,0,0,False,False
-1.75,2.5,equilibrium,False,0.1870241257,0.2280691531,0.3801152552,True,0,7,0,0,0,False,False
-1.75,2.75,equilibrium,False,0.1784404598,0.1832493276,0.4031485208,True,0,7,0,0,0,False,False
-1.75,3.0,equilibrium,False,0.1709267762,0.1417108134,0.4251324401,True,0,7,0,0,0,False,False
-1.75,3.25,equilibrium,False,0.1642694917,0.1029637694,0.4461763339,True,0,7,0,0,0,False,False
-1.75,3.5,equilibrium,False,0.1583116616,0.0666245397,0.4663717780,True,0,7,0,0,0,False,False
-1.75,3.75,equilibrium,False,0.1529347575,0.0323864294,0.4857964404,True,0,7,0,0,0,False,False
-1.75,4.0,equilibrium,False,0.1480471980,0.0000000000,0.5045169007,True,0,7,0,0,0,False,False
-1.75,4.25,equilibrium,False,0.1435768433,-0.0307406333,0.5225907668,True,0,7,0,0,0,False,False
-1.75,4.5,equilibrium,False,0.1394659188,-0.0600075881,0.5400682933,True,0,7,0,0,0,False,False
-1.75,4.75,equilibrium,False,0.1356674858,-0.0879463643,0.5569936408,True,0,7,0,0,0,False,False
-1.75,5.0,equilibrium,False,0.1321429264,-0.1146811734,0.5734058672,True,0,7,0,0,0,False,False
-1.75,5.25,equilibrium,False,0.1288601137,-0.1403189810,0.5893397202,True,0,7,0,0,0,False,False
-1.75,5.5,equilibrium,False,0.1257920552,-0.1649526210,0.6048262771,True,0,7,0,0,0,False,False
-1.75,5.75,equilibrium,False,0.1229158706,-0.1886632289,0.6198934664,True,0,7,0,0,0,False,False
-1.75,6.0,equilibrium,False,0.1202120104,-0.2115221658,0.6345664975,True,0,7,0,0,0,True,False
-1.75,6.25,equilibrium,False,0.1176636491,-0.2335925583,0.6488682174,True,0,7,0,0,0,True,False
-1.75,6.5,equilibrium,False,0.1152562110,-0.2549305420,0.6628194092,True,0,7,0,0,0,True,False
-1.75,6.75,equilibrium,False,0.1129769925,-0.2755862770,0.6764390435,True,0,7,0,0,0,True,False
-1.75,7.0,equilibrium,False,0.1108148607,-0.2956047821,0.6897444915,True,0,7,0,0,0,True,False
-1.75,7.25,equilibrium,False,0.1087600097,-0.3150266275,0.7027517075,True,0,7,0,0,0,True,False
-1.75,7.5,equilibrium,False,0.1068037613,-0.3338885126,0.7154753842,True,0,7,0,0,0,True,False
-1.75,7.75,equilibrium,False,0.1049384022,-0.3522237522,0.7279290879,True,0,7,0,0,0,True,False
-1.75,8.0,equilibrium,False,0.1031570486,-0.3700626876,0.7401253752,True,0,7,0,0,0,True,False
-1.75,8.25,equilibrium,False,0.1014535340,-0.3874330363,0.7520758941,True,0,7,0,0,0,True,False
-1.75,8.5,collapse,False,0.0998223149,-0.4043601916,0.7637914730,True,7,0,0,0,0,True,False
-1.75,8.75,collapse,False,0.0982583913,-0.4208674794,0.7752821989,True,7,0,0,0,0,True,False
-1.75,9.0,collapse,False,0.0967572396,-0.4369763809,0.7865574856,True,7,0,0,0,0,True,False
-1.75,9.25,collapse,False,0.0953147549,-0.4527067251,0.7976261347,True,7,0,0,0,0,True,False
-1.75,9.5,collapse,False,0.0939272024,-0.4680768569,0.8084963892,True,7,0,0,0,0,True,False
-1.75,9.75,collapse,False,0.0925911751,-0.4831037840,0.8191759816,True,7,0,0,0,0,True,False
-1.75,10.0,collapse,False,0.0913035572,-0.4978033060,0.8296721766,True,7,0,0,0,0,True,False
-1.75,10.25,collapse,False,0.0900614929,-0.5121901276,0.8399918093,True,7,0,0,0,0,True,False
-1.75,10.5,collapse,False,0.0888623588,-0.5262779598,0.8501413196,True,7,0,0,0,0,True,False
-1.75,10.75,collapse,False,0.0877037397,-0.5400796080,0.8601267831,True,7,0,0,0,0,True,False
-1.75,11.0,collapse,False,0.0865834083,-0.5536070520,0.8699539388,True,7,0,0,0,0,False,False
-1.75,11.25,collapse,False,0.0854993060,-0.5668715162,0.8796282147,True,7,0,0,0,0,True,False
-1.75,11.5,collapse,False,0.0844495270,-0.5798835327,0.8891547502,True,7,0,0,0,0,True,True
-1.75,11.75,collapse,False,0.0834323040,-0.5926529984,0.8985384170,True,7,0,0,0,0,True,True
-1.75,12.0,collapse,False,0.0824459953,-0.6051892253,0.9077838379,True,7,0,0,0,0,True,True
-1.75,12.25,collapse,False,0.0814890735,-0.6175009864,0.9168954041,True,7,0,0,0,0,True,True
-1.75,12.5,collapse,False,0.0805601155,-0.6295965578,0.9258772909,True,7,0,0,0,0,True,True
-1.75,12.75,collapse,False,0.0796577932,-0.6414837552,0.9347334719,True,7,0,0,0,0,True,True
-1.75,13.0,collapse,False,0.0787808658,-0.6531699685,0.9434677323,True,7,0,0,0,0,True,True
-1.75,13.25,collapse,False,0.0779281721,-0.6646621922,0.9520836808,True,7,0,0,0,0,True,True
-1.75,13.5,collapse,False,0.0770986247,-0.6759670541,0.9605847610,True,7,0,0,0,0,True,True
-1.75,13.75,collapse,False,0.0762912031,-0.6870908400,0.9689742616,True,7,0,0,0,0,True,True
-1.75,14.0,collapse,False,0.0755049492,-0.6980395181,0.9772553254,True,7,0,0,0,0,True,True
